participant_id,experiment_trial,trial,product,frame,rt_ms,rating,smart_shopper,check_utilitarian,check_hedonic,check_equal_value,check_understanding,age,gender,loyalty_freq,online_freq,retail_freq,loyalty_programs,self_report_choice,attention_check,loyalty_programs_clean,lp_cashback,lp_punch_card,lp_subscription,lp_points,lp_tiered,lp_other,loyalty_program_count,product_type
102,0,0,Coffee,discount,13923,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
102,0,1,Soap,discount,26818,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
102,0,2,Candy Pack,discount,12904,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
102,0,3,Salt,discount,10584,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
102,0,4,Nutella,discount,17180,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
102,0,5,Toilet Paper,discount,5354,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
102,0,6,Juice,discount,5854,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
102,0,7,Shampoo,discount,5499,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
102,0,8,Cleanser,discount,11998,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
102,0,9,Bleach,discount,8239,5,5,5,4,4,5,21-25,Female,5,5,4,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
101,0,0,Toilet Paper,discount,28047,3,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
101,0,1,Bleach,points,9947,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
101,0,2,Candy Pack,points,11248,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
101,0,3,Juice,points,6889,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
101,0,4,Coffee,discount,8747,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
101,0,5,Salt,points,5654,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
101,0,6,Shampoo,points,7015,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
101,0,7,Nutella,points,4306,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
101,0,8,Soap,points,4097,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
101,0,9,Cleanser,points,5734,4,3,4,4,4,4,21-25,Female,3,3,5,Cashback  (e.g: spend €100 --> get €5 back),Points,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
115,0,0,Soap,discount,18118,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
115,0,1,Bleach,discount,12320,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
115,0,2,Juice,points,15514,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
115,0,3,Nutella,discount,8222,3,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
115,0,4,Coffee,points,11903,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
115,0,5,Cleanser,discount,6139,3,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
115,0,6,Salt,points,7639,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
115,0,7,Toilet Paper,points,5222,4,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
115,0,8,Candy Pack,discount,11015,2,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
115,0,9,Shampoo,discount,12375,3,3,3,2,2,4,21-25,Female,2,3,4,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,0,Coffee,points,12036,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
120,0,1,Candy Pack,discount,14181,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
120,0,2,Toilet Paper,points,9791,5,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,3,Cleanser,discount,13015,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,4,Nutella,points,12208,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
120,0,5,Juice,discount,11944,5,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
120,0,6,Soap,points,20930,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,7,Shampoo,discount,11944,5,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,8,Bleach,discount,10847,3,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,utilitarian
120,0,9,Salt,discount,5514,4,4,4,2,4,3,21-25,Male,2,5,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points)",0,1,0,1,0,0,2,hedonic
123,0,0,Cleanser,discount,84852,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,utilitarian
123,0,1,Coffee,points,15695,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,hedonic
123,0,2,Bleach,discount,21778,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,utilitarian
123,0,3,Juice,discount,13694,4,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,hedonic
123,0,4,Soap,points,13361,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,utilitarian
123,0,5,Toilet Paper,points,12737,4,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,utilitarian
123,0,6,Shampoo,points,15583,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,utilitarian
123,0,7,Salt,points,9181,2,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,hedonic
123,0,8,Nutella,points,13250,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,hedonic
123,0,9,Candy Pack,discount,16917,3,3,4,4,4,4,26-30,Female,4,2,4,"Cashback  (e.g: spend €100 --> get €5 back), Paid subscription (e.g: annual fee --> free shipping, early access, free trials)",Discounts,aquamarine,"cashback  (e.g: spend €100 --> get €5 back), paid subscription (e.g: annual fee --> free shipping, early access, free trials)",1,0,1,0,0,0,2,hedonic
110,0,0,Toilet Paper,discount,11210,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,utilitarian
110,0,1,Shampoo,discount,7695,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,utilitarian
110,0,2,Salt,discount,10320,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,hedonic
110,0,3,Cleanser,discount,8400,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,utilitarian
110,0,4,Coffee,discount,13766,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,hedonic
110,0,5,Candy Pack,points,34793,2,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,hedonic
110,0,6,Soap,discount,6500,4,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,utilitarian
110,0,7,Bleach,discount,6181,4,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,utilitarian
110,0,8,Juice,discount,6986,2,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,hedonic
110,0,9,Nutella,discount,11320,3,4,4,1,3,4,26-30,Male,1,3,4,Don't use any,Discounts,aquamarine,don't use any,0,0,0,0,0,0,0,hedonic
117,0,0,Cleanser,points,21731,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,utilitarian
117,0,1,Bleach,discount,12820,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,utilitarian
117,0,2,Candy Pack,discount,13014,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,hedonic
117,0,3,Salt,discount,10195,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,hedonic
117,0,4,Soap,discount,18625,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,utilitarian
117,0,5,Juice,discount,9667,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,hedonic
117,0,6,Coffee,discount,8458,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,hedonic
117,0,7,Shampoo,discount,9292,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,utilitarian
117,0,8,Toilet Paper,discount,8652,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,utilitarian
117,0,9,Nutella,discount,9792,4,3,4,2,5,4,21-25,Female,4,3,5,"Punch Card (e.g: buy 9 coffees, get the 10th free), Point-based (e.g: spend €100 --> get €10 points), Tiered-based (e.g: bronze --> silver --> gold)",Discounts,aquamarine,"punch card (e.g: buy 9 coffees, get the 10th free), point-based (e.g: spend €100 --> get €10 points), tiered-based (e.g: bronze --> silver --> gold)",0,1,0,1,1,0,3,hedonic
121,0,0,Salt,discount,31044,3,2,2,4,3,4,21-25,Female,2,5,5,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
121,0,1,Bleach,points,41440,2,2,2,4,3,4,21-25,Female,2,5,5,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
121,0,2,Juice,points,23903,4,2,2,4,3,4,21-25,Female,2,5,5,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
121,0,3,Nutella,discount,15555,3,2,2,4,3,4,21-25,Female,2,5,5,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,hedonic
121,0,4,Shampoo,discount,15553,4,2,2,4,3,4,21-25,Female,2,5,5,Cashback  (e.g: spend €100 --> get €5 back),Discounts,aquamarine,cashback  (e.g: spend €100 --> get €5 back),1,0,0,0,0,0,1,utilitarian
